web_url,snippet,source,keywords,pub_date,word_count,headline.main,headline.kicker,headline.content_kicker,headline.print_headline,headline.name,headline.seo,headline.sub,byline.original,byline.organization,title,original_title,budget,original_language,homepage,overview,popularity,runtime,revenue,release_date,vote_count,vote_average,genres,spoken_languages,production_countries
https://www.nytimes.com/2021/12/23/movies/a-journal-for-jordan-review.html,The actors Michael B. Jordan and Chanté Adams bring a compelling chemistry to the screen as opposites who fall for each other.,The New York Times,"[{'name': 'subject', 'value': 'Movies', 'rank': 1, 'major': 'N'}, {'name': 'creative_works', 'value': 'A Journal for Jordan (Movie)', 'rank': 2, 'major': 'N'}, {'name': 'persons', 'value': 'Washington, Denzel', 'rank': 3, 'major': 'N'}, {'name': 'persons', 'value': 'Jordan, Michael B', 'rank': 4, 'major': 'N'}, {'name': 'persons', 'value': 'Adams, Chante', 'rank': 5, 'major': 'N'}, {'name': 'subject', 'value': 'Books and Literature', 'rank': 6, 'major': 'N'}, {'name': 'creative_works', 'value': 'A Journal for Jordan: A Story of Love and Honor (Book)', 'rank': 7, 'major': 'N'}, {'name': 'persons', 'value': 'Canedy, Dana', 'rank': 8, 'major': 'N'}, {'name': 'subject', 'value': 'Black People', 'rank': 9, 'major': 'N'}, {'name': 'subject', 'value': 'Blacks', 'rank': 10, 'major': 'N'}]",2021-12-23T18:54:12+0000,505,‘A Journal for Jordan’ Review: Reflections on Love Built and Lost,,,Reflections on Love That’s Built and Lost,,,,By Lisa Kennedy,,A Journal for Jordan,A Journal for Jordan,25000000,en,https://www.sonypictures.com/movies/ajournalforjordan,"Based on the true story of First Sergeant Charles Monroe King, a soldier deployed to Iraq begins to keep a journal of love and advice for his infant son. Back at home, senior New York Times editor Dana Canedy revisits the story of her unlikely, life-altering relationship with King and his enduring devotion to her and their child.",14.643,14.643,6700000,2021-12-22,109,7.0,"Drama, Romance",English,"Canada, United States of America"
https://www.nytimes.com/2021/12/08/movies/west-side-story-review.html,"Steven Spielberg rediscovers the breathing, troubling essence of a classic, building a bold and current screen musical with no pretense to perfection.",The New York Times,"[{'name': 'subject', 'value': 'Movies', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'Theater', 'rank': 2, 'major': 'N'}, {'name': 'persons', 'value': 'Alvarez, David (1994- )', 'rank': 3, 'major': 'N'}, {'name': 'persons', 'value': 'Bernstein, Leonard', 'rank': 4, 'major': 'N'}, {'name': 'persons', 'value': 'DeBose, Ariana', 'rank': 5, 'major': 'N'}, {'name': 'persons', 'value': 'Kushner, Tony', 'rank': 6, 'major': 'N'}, {'name': 'persons', 'value': 'Laurents, Arthur', 'rank': 7, 'major': 'N'}, {'name': 'persons', 'value': 'Peck, Justin', 'rank': 8, 'major': 'N'}, {'name': 'persons', 'value': 'Robbins, Jerome', 'rank': 9, 'major': 'N'}, {'name': 'persons', 'value': 'Sondheim, Stephen', 'rank': 10, 'major': 'N'}, {'name': 'persons', 'value': 'Spielberg, Steven', 'rank': 11, 'major': 'N'}, {'name': 'persons', 'value': 'Tesori, Jeanine', 'rank': 12, 'major': 'N'}, {'name': 'glocations', 'value': 'New York City', 'rank': 13, 'major': 'N'}, {'name': 'creative_works', 'value': 'West Side Story (2021) (Movie)', 'rank': 14, 'major': 'N'}]",2021-12-08T14:55:30+0000,1316,"‘West Side Story’ Review: In Love and War, 1957 Might Be Tonight",Critic’s Pick,,"Meeting a Girl Named Maria, Again",,,,By A.O. Scott,,West Side Story,West Side Story,100000000,en,https://www.20thcenturystudios.com/movies/west-side-story,"Two youngsters from rival New York City gangs fall in love, but tensions between their respective friends build toward tragedy.",28.659,28.659,76016171,2021-12-08,1504,7.0,"Drama, Romance, Crime","English, Spanish",United States of America
https://www.nytimes.com/2021/11/05/movies/love-hard-review.html,"When a perennially single journalist travels across the country to meet her dream guy, she finds she’s been catfished.",The New York Times,"[{'name': 'subject', 'value': 'Movies', 'rank': 1, 'major': 'N'}, {'name': 'creative_works', 'value': 'Love Hard (Movie)', 'rank': 2, 'major': 'N'}, {'name': 'persons', 'value': 'Jimenez, Hernan', 'rank': 3, 'major': 'N'}]",2021-11-05T07:01:03+0000,343,"‘Love Hard’ Review: Seeking Connection, Not Perfection",,,Love Hard,,,,By Concepción de León,,Love Hard,Love Hard,0,en,https://www.netflix.com/title/81086631,"An LA girl, unlucky in love, falls for an East Coast guy on a dating app and decides to surprise him for Christmas, only to discover that she's been catfished. But the object of her affection actually lives in the same town, and the guy who duped her offers to set them up if she pretends to be his own girlfriend for the holidays.",22.081,22.081,0,2021-11-05,1435,6.955,"Comedy, Romance",English,United States of America
https://www.nytimes.com/2021/10/14/movies/bergman-island-review.html,"In Mia Hansen-Love’s new film, Vicky Krieps and Tim Roth play filmmakers on the rocks in the Baltic Sea.",The New York Times,"[{'name': 'subject', 'value': 'Movies', 'rank': 1, 'major': 'N'}, {'name': 'persons', 'value': 'Bergman, Ingmar', 'rank': 2, 'major': 'N'}, {'name': 'persons', 'value': 'Roth, Tim', 'rank': 3, 'major': 'N'}, {'name': 'persons', 'value': 'Wasikowska, Mia', 'rank': 4, 'major': 'N'}, {'name': 'persons', 'value': 'Hansen-Love, Mia', 'rank': 5, 'major': 'N'}, {'name': 'creative_works', 'value': 'Bergman Island (Movie)', 'rank': 6, 'major': 'N'}, {'name': 'persons', 'value': 'Krieps, Vicky', 'rank': 7, 'major': 'N'}]",2021-10-14T16:00:06+0000,888,‘Bergman Island’ Review: Love Among the Cinephiles,critic’s pick,,Scenes From Not Quite a Marriage,,,,By A.O. Scott,,Bergman Island,Bergman Island,0,en,https://www.ifcfilms.com/films/bergman-island,"An English-German filmmaking couple retreat to Fårö for the summer to each write screenplays for their upcoming films in an act of pilgrimage to the place that inspired Ingmar Bergman. As the summer and their screenplays advance, the lines between reality and fiction start to blur against the backdrop of the Island's wild landscape.",24.643,24.643,589895,2021-07-14,189,6.176,"Drama, Romance","German, English, Swedish","Belgium, France, Germany, Mexico, Sweden"
https://www.nytimes.com/2021/10/14/movies/hard-luck-love-song-review.html,"Drawn from the plotline of a Todd Snider song, the film follows a pool shark and an escort, taking twists that are both violent and silly.",The New York Times,"[{'name': 'subject', 'value': 'Movies', 'rank': 1, 'major': 'N'}, {'name': 'persons', 'value': 'Dorman, Michael (1981- )', 'rank': 2, 'major': 'N'}, {'name': 'creative_works', 'value': 'Hard Luck Love Song (Movie)', 'rank': 3, 'major': 'N'}, {'name': 'persons', 'value': 'Bush, Sophia (1982- )', 'rank': 4, 'major': 'N'}]",2021-10-14T12:27:03+0000,320,‘Hard Luck Love Song’ Review: A Glossy Take on a Gritty Tune,,,Hard Luck Love Song,,,,By Glenn Kenny,,Hard Luck Love Song,Hard Luck Love Song,0,en,http://HardLuckLoveSong.com,"Jesse, a charismatic but down on his luck troubadour, finds himself at an existential crossroads as bad choices catch up with him during an unexpected reunion with Carla, an old flame.",7.769,7.769,0,2021-10-15,12,4.3,"Romance, Music, Drama, Thriller","English, Spanish",United States of America
https://www.nytimes.com/2021/10/07/movies/south-of-heaven-review.html,Jason Sudeikis plays a paroled felon who vows to give his dying lover the best year of her life.,The New York Times,"[{'name': 'subject', 'value': 'Movies', 'rank': 1, 'major': 'N'}, {'name': 'persons', 'value': 'Sudeikis, Jason', 'rank': 2, 'major': 'N'}, {'name': 'persons', 'value': 'Lilly, Evangeline (1979- )', 'rank': 3, 'major': 'N'}, {'name': 'persons', 'value': 'Keshales, Aharon', 'rank': 4, 'major': 'N'}, {'name': 'creative_works', 'value': 'South of Heaven (Movie)', 'rank': 5, 'major': 'N'}]",2021-10-07T17:17:19+0000,323,‘South of Heaven’ Review: Anything for Love,,,South of Heaven,,,,By Amy Nicholson,,South of Heaven,South of Heaven,0,en,,"Convicted felon Jimmy gets early parole after serving twelve years for armed robbery. Upon his release, he vows to give Annie, his childhood love, now dying from cancer, the best last year of her life – unfortunately it’s not that simple.",12.502,12.502,0,2021-10-08,71,6.5,"Crime, Drama, Thriller",English,"United Kingdom, United States of America"
https://www.nytimes.com/2021/09/16/movies/wife-of-a-spy-review-trust-or-fear-in-love-and-war.html,"In this latest work by Kiyoshi Kurosawa, a Japanese couple’s relationship is shaped by the forces of churning nationalism that surround it.",The New York Times,"[{'name': 'subject', 'value': 'Movies', 'rank': 1, 'major': 'N'}, {'name': 'persons', 'value': 'Kurosawa, Kiyoshi', 'rank': 2, 'major': 'N'}, {'name': 'creative_works', 'value': 'Wife of a Spy (Movie)', 'rank': 3, 'major': 'N'}]",2021-09-16T11:00:07+0000,448,‘Wife of a Spy’ Review: Trust or Fear in Love and War?,Critic’s Pick,,Marriage Amid Nationalism,,,,By Glenn Kenny,,Wife of a Spy,スパイの妻,0,ja,https://intl.nikkatsu.com/sales/358.html,"It’s 1940, and the population of Japan is divided over its entry into World War II. Satoko, the wife of a fabric merchant, is devoted to her husband but is beginning to suspect he’s up to something. Soon she allows herself to be drawn into a game in which she enigmatically conceals her intentions.",18.929,18.929,0,2020-10-16,82,6.64,"Drama, War, Thriller","English, Japanese",Japan
https://www.nytimes.com/2021/08/26/movies/together-review.html,Sharon Horgan and James McAvoy play a battling couple trapped in lockdown in this theatrical pandemic drama.,The New York Times,"[{'name': 'subject', 'value': 'Movies', 'rank': 1, 'major': 'N'}, {'name': 'creative_works', 'value': 'Together (Movie)', 'rank': 2, 'major': 'N'}, {'name': 'persons', 'value': 'Daldry, Stephen', 'rank': 3, 'major': 'N'}, {'name': 'persons', 'value': 'McAvoy, James', 'rank': 4, 'major': 'N'}, {'name': 'persons', 'value': 'Horgan, Sharon (1970- )', 'rank': 5, 'major': 'N'}]",2021-08-26T11:00:06+0000,412,‘Together’ Review: Love and Loathing in London,,,Love and Loathing in a Blighted London,,,,By Jeannette Catsoulis,,Together,Together,0,en,https://www.bbc.co.uk/programmes/m000x2lk,A husband and wife are forced to re-evaluate themselves and their relationship through the reality of the Covid-19 lockdown.,18.735,18.735,214390,2021-08-27,83,5.849,"Drama, Comedy",English,United Kingdom
https://www.nytimes.com/2021/08/05/movies/annette-review.html,"Adam Driver and Marion Cotillard are star-crossed lovers in this hallucinatory musical, written by Sparks and directed by Leos Carax.",The New York Times,"[{'name': 'subject', 'value': 'Movies', 'rank': 1, 'major': 'N'}, {'name': 'persons', 'value': 'Carax, Leos', 'rank': 2, 'major': 'N'}, {'name': 'persons', 'value': 'Cotillard, Marion', 'rank': 3, 'major': 'N'}, {'name': 'persons', 'value': 'Driver, Adam', 'rank': 4, 'major': 'N'}, {'name': 'persons', 'value': 'Mael, Ron', 'rank': 5, 'major': 'N'}, {'name': 'persons', 'value': 'Mael, Russell', 'rank': 6, 'major': 'N'}, {'name': 'creative_works', 'value': 'Annette (Movie)', 'rank': 7, 'major': 'N'}, {'name': 'organizations', 'value': 'Sparks (Music Group)', 'rank': 8, 'major': 'N'}]",2021-08-05T11:00:07+0000,1069,‘Annette’ Review: Love Hurts,Critic’s Pick,,A Star Is Born. You Won’t Like Him.,,,,By A.O. Scott,,Annette,Annette,15500000,fr,https://www.amazon.com/dp/B093KHDSHR,"The story of Henry, a stand-up comedian with a fierce sense of humour and Ann, a singer of international renown. In the spotlight, they are the perfect couple, healthy, happy, and glamourous. The birth of their first child, Annette, a mysterious girl with an exceptional destiny, will change their lives.",28.862,28.862,3700000,2021-07-07,660,6.764,"Drama, Romance","English, French","Belgium, France, Germany, Greece, Japan, Mexico, Switzerland"
https://www.nytimes.com/2021/07/29/movies/resort-to-love-review.html,"In this romantic comedy, a woman reeling from a failed engagement and a flailing career escapes to a glamorous island resort.",The New York Times,"[{'name': 'subject', 'value': 'Movies', 'rank': 1, 'major': 'N'}, {'name': 'persons', 'value': 'Milian, Christina', 'rank': 2, 'major': 'N'}, {'name': 'creative_works', 'value': 'Resort to Love (Movie)', 'rank': 3, 'major': 'N'}, {'name': 'persons', 'value': 'Tsuchida, Steven', 'rank': 4, 'major': 'N'}]",2021-07-29T11:00:07+0000,310,‘Resort to Love’ Review: A Struggling Singer in Paradise,,,"Her Ex Returns, With His Bride-to-Be",,,,By Concepción de León,,Resort to Love,Resort to Love,0,en,https://www.netflix.com/title/81076586,Aspiring pop star Erica ends up as the entertainment at her ex-fiancé’s wedding after reluctantly taking a gig at a luxurious island resort while in the wake of a music career meltdown.,21.143,21.143,0,2021-07-29,399,7.209,"Romance, Comedy",English,United States of America
https://www.nytimes.com/2021/07/14/movies/casanova-last-love-review-reappraising-a-philanderer.html,Benoît Jacquot’s erotic costume drama envisions the Italian playboy as a weathered sad sack living in exile.,The New York Times,"[{'name': 'subject', 'value': 'Movies', 'rank': 1, 'major': 'N'}, {'name': 'persons', 'value': 'Jacquot, Benoit', 'rank': 2, 'major': 'N'}, {'name': 'creative_works', 'value': 'Casanova, Last Love (Movie)', 'rank': 3, 'major': 'N'}]",2021-07-14T22:12:43+0000,312,"‘Casanova, Last Love’ Review: Reappraising a Philanderer",,,"Casanova, Last Love",,,,By Beatrice Loayza,,"Casanova, Last Love",Dernier amour,0,fr,https://lesfilmsdufleuve.be/en/movies/dernier-amour,"Year 1763. Forced into exile, the famous libertine Giacomo Casanova leaves Paris and travels to London, where he meets Marianne de Charpillon, a young prostitute to whom he is so attracted that he forgets about the other women.",19.981,19.981,0,2019-03-20,34,4.7,"Drama, Romance","English, French, German, Italian","Belgium, France, United States of America"
https://www.nytimes.com/2021/07/08/movies/running-against-the-wind-review.html,Two childhood best friends reunite in this unfocused yet uplifting sports drama by the filmmaker Jan Philipp Weyl.,The New York Times,"[{'name': 'subject', 'value': 'Movies', 'rank': 1, 'major': 'N'}, {'name': 'creative_works', 'value': 'Running Against the Wind (Movie)', 'rank': 2, 'major': 'N'}, {'name': 'persons', 'value': 'Weyl, Jan Philipp', 'rank': 3, 'major': 'N'}]",2021-07-08T11:00:05+0000,342,‘Running Against the Wind’ Review: Love and Friendship in Addis Ababa,,,Running Against the Wind,,,,By Beatrice Loayza,,Running Against the Wind,Running Against The Wind,0,am,,"The film follows the fate of two boys, one of whom hopes to become an Olympic runner and the other a photographer.",5.014,5.014,0,2023-07-20,1,6.5,Drama,Amharic,"Ethiopia, Germany"
https://www.nytimes.com/2021/06/03/movies/undine-review.html,"Paula Beer and Franz Rogowski, who made an impression in 2019’s “Transit,” are reunited by the director Christian Petzold for this adaptation of a European myth.",The New York Times,"[{'name': 'subject', 'value': 'Movies', 'rank': 1, 'major': 'N'}, {'name': 'persons', 'value': 'Petzold, Christian', 'rank': 2, 'major': 'N'}, {'name': 'persons', 'value': 'Rogowski, Franz', 'rank': 3, 'major': 'N'}, {'name': 'creative_works', 'value': 'Undine (Movie)', 'rank': 4, 'major': 'N'}, {'name': 'persons', 'value': 'Beer, Paula (1995- )', 'rank': 5, 'major': 'N'}]",2021-06-03T11:00:08+0000,535,‘Undine’ Review: Love In and Out of the Water,Critic’s Pick,,She’s Like a Sprite Out of Water,,,,By Glenn Kenny,,Undine,Undine,0,de,https://www.the-match-factory.com/catalogue/films/undine.html,"Undine is a historian and tour guide at the Berlin City Museum specializing in urban development, while Christoph is an industrial diver. Linked by a love of the water, the two form an intense bond, which can only do so much to help Undine overcome the considerable baggage of her former affair.",30.542,30.542,0,2020-07-01,226,6.5,"Fantasy, Drama, Romance","English, German, Spanish","France, Germany"
https://www.nytimes.com/2021/05/20/movies/this-town-review.html,This small-town comedy from New Zealand looks at the romance between a country girl and a man accused of killing his family.,The New York Times,"[{'name': 'subject', 'value': 'Movies', 'rank': 1, 'major': 'N'}, {'name': 'creative_works', 'value': 'This Town (Movie)', 'rank': 2, 'major': 'N'}, {'name': 'persons', 'value': 'White, David (Director)', 'rank': 3, 'major': 'N'}]",2021-05-20T20:19:17+0000,287,‘This Town’ Review: Love and Rifles,,,This Town,,,,By Devika Girish,,This Town,This Town,0,en,https://www.flicks.co.nz/movie/this-town-2020/,"Five years after being acquitted for the murder of his family, Sean (White) is finally ready to move on with life. But the bitter ex-cop (Malcolm) who led the investigation remains adamant that he's guilty - and will stop at nothing to bring him down.",2.388,2.388,0,2020-04-30,6,5.8,Comedy,English,New Zealand
https://www.nytimes.com/2021/04/15/movies/monday-review.html,"Fiery physical contact keeps an expat couple together in Greece, and the sex scenes are enough for a half-dozen movies.",The New York Times,"[{'name': 'subject', 'value': 'Movies', 'rank': 1, 'major': 'N'}, {'name': 'persons', 'value': 'Papadimitropoulos, Argyris', 'rank': 2, 'major': 'N'}, {'name': 'persons', 'value': 'Stan, Sebastian', 'rank': 3, 'major': 'N'}, {'name': 'persons', 'value': 'Gough, Denise (1980- )', 'rank': 4, 'major': 'N'}, {'name': 'creative_works', 'value': 'Monday (Movie)', 'rank': 5, 'major': 'N'}]",2021-04-15T11:00:08+0000,349,‘Monday’ Review: A Year of Love and Its Hangovers,,,Monday,,,,By Glenn Kenny,,Monday,Monday,0,en,https://www.monday.movie,"A spark on a Friday can lead to a sizzling weekend fling, but what happens when you get to the inevitable Monday?",21.492,21.492,0,2020-09-11,160,6.6,"Drama, Romance","English, Greek","Greece, United Kingdom, United States of America"
https://www.nytimes.com/2021/03/18/movies/happily-review.html,"In this keeps-you-guessing comedy, Joel McHale and Kerry Bishé play a couple married for 14 years whose mutual passion is undimmed, to the annoyance of their friends.",The New York Times,"[{'name': 'subject', 'value': 'Movies', 'rank': 1, 'major': 'N'}, {'name': 'creative_works', 'value': 'Happily (Movie)', 'rank': 2, 'major': 'N'}, {'name': 'persons', 'value': 'Grabinski, BenDavid', 'rank': 3, 'major': 'N'}]",2021-03-18T11:00:06+0000,344,‘Happily’ Review: Does Long-Lived Love Mean You Need Treatment?,,,Happily,,,,By Glenn Kenny,,Happily,Happily,0,en,https://www.commonwall.com/films/happily,"Tom and Janet have been happily married for years. But a visit from a mysterious stranger leads to a dead body, a lot of questions, and a tense couples' trip with friends who may not actually be friends at all.",20.817,20.817,0,2021-03-19,110,5.7,"Comedy, Romance, Science Fiction, Thriller",English,United States of America
https://www.nytimes.com/2021/02/23/movies/this-is-the-life-review.html,"Ava DuVernay’s 2008 documentary, now streaming on Netflix, is a personal love letter to a slice of Los Angeles’s 1990s hip-hop scene.",The New York Times,"[{'name': 'subject', 'value': 'Documentary Films and Programs', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'Rap and Hip-Hop', 'rank': 2, 'major': 'N'}, {'name': 'persons', 'value': 'DuVernay, Ava', 'rank': 3, 'major': 'N'}, {'name': 'subject', 'value': 'Black People', 'rank': 4, 'major': 'N'}, {'name': 'subject', 'value': 'Blacks', 'rank': 5, 'major': 'N'}, {'name': 'glocations', 'value': 'California', 'rank': 6, 'major': 'N'}, {'name': 'glocations', 'value': 'Los Angeles (Calif)', 'rank': 7, 'major': 'N'}, {'name': 'creative_works', 'value': 'This Is the Life (Movie)', 'rank': 8, 'major': 'N'}]",2021-02-23T19:47:00+0000,470,‘This Is the Life’ Review: A Valuable Part of Hip-Hop History,Critic’s Pick,,A Love Letter to 1990s California Hip-Hop,,,,By Robert Daniels,,This Is the Life,This Is the Life,0,en,http://www.goodlifelove.com,"In 1989, a collective of young hip hop artists gathered at a health food café in South Central Los Angeles. Their mandate? To reject gang culture and expand the musical boundaries of hip hop. DuVernay's documentary chronicles the historic legacy of the Good Life Cafe — the open mic nights that became an L.A. institution, the eclectic array of talented young MCs that emerged there, the alternative hip hop movement they developed, and their worldwide influence on the artform.",4.059,4.059,0,2008-02-08,7,6.4,"Documentary, Music",English,United States of America
https://www.nytimes.com/2021/02/11/movies/to-all-the-boys-always-and-forever-review.html,"This final installment of the Netflix rom-com trilogy is earnest, bright-eyed and without a hint of cynicism.",The New York Times,"[{'name': 'subject', 'value': 'Movies', 'rank': 1, 'major': 'N'}, {'name': 'persons', 'value': 'Condor, Lana', 'rank': 2, 'major': 'N'}, {'name': 'persons', 'value': 'Fimognari, Michael', 'rank': 3, 'major': 'N'}, {'name': 'persons', 'value': 'Centineo, Noah', 'rank': 4, 'major': 'N'}, {'name': 'creative_works', 'value': 'To All the Boys: Always and Forever (Movie)', 'rank': 5, 'major': 'N'}]",2021-02-12T02:00:03+0000,482,‘To All the Boys: Always and Forever’ Review: Love Sweet Love,,,A Rom-Com Sequel That May Cause Cavities,,,,By Maya Phillips,,To All the Boys: Always and Forever,To All the Boys: Always and Forever,0,en,https://www.netflix.com/title/81040397,Senior year of high school takes center stage as Lara Jean returns from a family trip to Korea and considers her college plans — with and without Peter.,36.554,36.554,0,2021-02-12,1860,7.566,"Romance, Comedy, Drama","English, Korean",United States of America
https://www.nytimes.com/2021/02/11/movies/young-hearts-review.html,"The brother and sister filmmakers Sarah Sherman and Zachary Ray Sherman deliver romance, unadorned.",The New York Times,"[{'name': 'subject', 'value': 'Movies', 'rank': 1, 'major': 'N'}, {'name': 'creative_works', 'value': 'Young Hearts (Movie)', 'rank': 2, 'major': 'N'}, {'name': 'persons', 'value': 'Sherman, Sarah (Film Director)', 'rank': 3, 'major': 'N'}, {'name': 'persons', 'value': 'Sherman, Zachary Ray (1984- )', 'rank': 4, 'major': 'N'}]",2021-02-11T12:00:06+0000,324,‘Young Hearts’ Review: Movie Love by Algorithm,,,Young Hearts,,,,By Kristen Yoonsoo Kim,,Young Hearts,Young Hearts,0,nl,https://www.polar-bear.tv/young-hearts,"Fourteen-year-old Elias increasingly feels like an outsider in his village. When he meets his new neighbour of the same age, Alexander, Elias is confronted with his burgeoning sexuality.",18.273,18.273,0,2024-10-10,0,0.0,"Drama, Family","Dutch, French","Belgium, Netherlands"
https://www.nytimes.com/2021/02/04/movies/little-fish-review.html,This sci-fi romance imagines a world with widespread memory loss through the eyes of one couple.,The New York Times,"[{'name': 'subject', 'value': 'Movies', 'rank': 1, 'major': 'N'}, {'name': 'creative_works', 'value': 'Little Fish (Movie)', 'rank': 2, 'major': 'N'}, {'name': 'persons', 'value': 'Hartigan, Chad', 'rank': 3, 'major': 'N'}]",2021-02-04T12:00:06+0000,315,‘Little Fish’ Review: Do You Remember Love?,,,Little Fish,,,,By Kristen Yoonsoo Kim,,Little Fish,Little Fish,0,en,https://www.littlefish.movie,A couple fights to hold their relationship together as a memory loss virus spreads and threatens to erase the history of their love and courtship.,34.524,34.524,39053,2021-02-05,188,7.019,"Romance, Science Fiction, Drama",English,"Canada, United States of America"
https://www.nytimes.com/2021/02/04/movies/two-of-us-review-thwarted-love.html,An older lesbian couple is met with unexpected devastation in this aching romantic drama by Filippo Meneghetti.,The New York Times,"[{'name': 'subject', 'value': 'Movies', 'rank': 1, 'major': 'N'}, {'name': 'persons', 'value': 'Sukowa, Barbara', 'rank': 2, 'major': 'N'}, {'name': 'creative_works', 'value': 'Two of Us (Movie)', 'rank': 3, 'major': 'N'}, {'name': 'persons', 'value': 'Meneghetti, Filippo', 'rank': 4, 'major': 'N'}]",2021-02-04T12:00:03+0000,313,‘Two of Us’ Review: Thwarted Love,,,Two of Us,,,,By Beatrice Loayza,,Two of Us,Deux,0,fr,https://www.twoofusfilm.com,"Nina and Madeleine have been sharing their lives and the landing between their two apartments for decades. After more than 20 years of loving in the shadows, Madeleine promises Nina she will tell her family the truth. It takes an unexpected event to show her the importance of living your truth.",19.291,19.291,208723,2020-02-12,154,7.055,"Drama, Romance","German, French","Belgium, France, Luxembourg"
https://www.nytimes.com/2021/01/21/movies/atlantis-review-a-bleak-apocalypse-love-story.html,"Ukraine’s official Oscar entry, the movie depicts an all-too-convincing dystopia, with no fancy gadgets or cars.",The New York Times,"[{'name': 'subject', 'value': 'Movies', 'rank': 1, 'major': 'N'}, {'name': 'creative_works', 'value': 'Atlantis (Movie)', 'rank': 2, 'major': 'N'}, {'name': 'persons', 'value': 'Vasyanovych, Valentyn', 'rank': 3, 'major': 'N'}]",2021-01-21T12:00:06+0000,320,‘Atlantis’ Review: A Bleak Apocalypse Love Story,Critic’s Pick,,Atlantis,,,,By Glenn Kenny,,Atlantis,Atlantis,0,fr,,"Atmospheric soundtrack follows this compilation of nature footage that focuses on the ocean and various life forms that live, mate and die in it.",10.965,10.965,138,1991-08-21,46,6.254,"Music, Documentary",French,"France, Italy"
https://www.nytimes.com/2020/12/24/movies/review-your-name-engraved-herein.html,The filmmaker Patrick Liu keeps the focus on the two young men in this Taiwanese drama and blurs the rest.,The New York Times,"[{'name': 'subject', 'value': 'Movies', 'rank': 1, 'major': 'N'}, {'name': 'glocations', 'value': 'Taiwan', 'rank': 2, 'major': 'N'}, {'name': 'persons', 'value': 'Liu, Patrick (Filmmaker)', 'rank': 3, 'major': 'N'}, {'name': 'creative_works', 'value': 'Your Name Engraved Herein (Movie)', 'rank': 4, 'major': 'N'}]",2020-12-24T12:00:06+0000,295,‘Your Name Engraved Herein’ Review: When Love Is All You Can See,,,Your Name Engraved Herein,,,,By Teo Bugbee,,Your Name Engraved Herein,刻在你心底的名字,0,zh,,"In 1987, as martial law ends in Taiwan, Jia-han and Birdy fall in love amid family pressure, homophobia and social stigma.",36.016,36.016,0,2020-09-30,245,7.882,"Romance, Drama","Mandarin, English","Taiwan, United States of America"
https://www.nytimes.com/2020/12/17/movies/museum-town-review.html,This documentary looks at how a contemporary art museum in Western Massachusetts transformed a struggling small town.,The New York Times,"[{'name': 'subject', 'value': 'Documentary Films and Programs', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'Art', 'rank': 2, 'major': 'N'}, {'name': 'creative_works', 'value': 'Museum Town (Movie)', 'rank': 3, 'major': 'N'}, {'name': 'persons', 'value': 'Trainer, Jennifer', 'rank': 4, 'major': 'N'}, {'name': 'organizations', 'value': 'Massachusetts Museum of Contemporary Art', 'rank': 5, 'major': 'N'}, {'name': 'subject', 'value': 'Museums', 'rank': 6, 'major': 'N'}, {'name': 'glocations', 'value': 'North Adams (Mass)', 'rank': 7, 'major': 'N'}]",2020-12-17T15:49:52+0000,280,‘Museum Town’ Review: A Love Letter to Mass MoCA,,,Museum Town,,,,By Lovia Gyarkye,,Museum Town,Museum Town,0,en,https://www.museumtownmovie.com/,A rural American town suffering economically from factory closures finds an unconventional route to recovery with the help of MASS MoCA.,6.197,6.197,0,2019-03-10,0,0.0,Documentary,English,United States of America
https://www.nytimes.com/2020/12/10/movies/wild-mountain-thyme-review.html,John Patrick Shanley adapts his play “Outside Mullingar” into a movie. (Don’t worry about the accents.),The New York Times,"[{'name': 'subject', 'value': 'Movies', 'rank': 1, 'major': 'N'}, {'name': 'persons', 'value': 'Shanley, John Patrick', 'rank': 2, 'major': 'N'}, {'name': 'persons', 'value': 'Blunt, Emily', 'rank': 3, 'major': 'N'}, {'name': 'persons', 'value': 'Dornan, Jamie', 'rank': 4, 'major': 'N'}, {'name': 'creative_works', 'value': 'Outside Mullingar (Play)', 'rank': 5, 'major': 'N'}, {'name': 'creative_works', 'value': 'Wild Mountain Thyme (Movie)', 'rank': 6, 'major': 'N'}]",2020-12-10T12:00:04+0000,341,‘Wild Mountain Thyme’ Review: Finding Love Down on the Farm,,,Wild Mountain Thyme,,,,By Glenn Kenny,,Wild Mountain Thyme,Wild Mountain Thyme,0,en,,"Headstrong farmer Rosemary Muldoon has her heart set on winning her neighbour Anthony Reilly's love. The problem is, Anthony seems to have inherited a family curse, and remains oblivious to his beautiful admirer. Stung by his father's plans to sell the family farm to his American nephew, Anthony is jolted into pursuing his dreams.",27.624,27.624,0,2020-12-11,165,5.17,"Romance, Drama",English,"Ireland, United Kingdom"
